prompt_id,source_file,source_group,module_key,task_type,activity_type,prompt_text,expected_text,accepted_answers,difficulty,points,is_active,is_mastery_item,expected_phonemes,initial_phoneme,vowel_phonemes,final_phoneme,phoneme_pattern,skill_tag,error_focus,metadata,item_text_type,phoneme_count,syllable_estimate,has_cmudict_match,cmudict_missing_words,skill_group,target_position,target_phoneme,target_grapheme,word_family,rime_unit,onset_unit,enrichment_warnings,needs_manual_review,difficulty_score,difficulty_level,difficulty_factors,adaptive_bucket,recommended_for_error_type,remediation_priority,practice_role,mastery_candidate,review_candidate,min_required_attempts,cooldown_group,enrichment_status,word_count,sentence_length_bucket
T1-L011,task1_letter_pronunciation.csv,assessment,,letter,,K,K,K|k|kay,easy,1.0,True,,K,K,,K,C,letter_sound,initial_consonant,"{""accepted_answers"": ""K|k|kay"", ""content_type"": ""letter"", ""difficulty"": ""easy"", ""expected_answer"": ""K"", ""expected_phoneme"": ""/k/"", ""id"": ""T1-L011"", ""is_active"": 1, ""points"": 1, ""prompt_text"": ""K"", ""sequence"": 11}",single_letter,1,1,True,,letter_sound,initial,K,K,,,K,,False,0.121,very_easy,"{'word_length': 0.1, 'phoneme_count': 0.125, 'syllables': 0.25, 'blend_or_digraph': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,high,assessment,False,True,3,initial_consonant:K,ok,,
T1-L012,task1_letter_pronunciation.csv,assessment,,letter,,L,L,L|l|el,easy,1.0,True,,L,L,,L,C,letter_sound,initial_consonant,"{""accepted_answers"": ""L|l|el"", ""content_type"": ""letter"", ""difficulty"": ""easy"", ""expected_answer"": ""L"", ""expected_phoneme"": ""/l/"", ""id"": ""T1-L012"", ""is_active"": 1, ""points"": 1, ""prompt_text"": ""L"", ""sequence"": 12}",single_letter,1,1,True,,letter_sound,initial,L,L,,,L,,False,0.121,very_easy,"{'word_length': 0.1, 'phoneme_count': 0.125, 'syllables': 0.25, 'blend_or_digraph': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,high,assessment,False,True,3,initial_consonant:L,ok,,
T1-L013,task1_letter_pronunciation.csv,assessment,,letter,,M,M,M|m|em,easy,1.0,True,,M,M,,M,C,letter_sound,initial_consonant,"{""accepted_answers"": ""M|m|em"", ""content_type"": ""letter"", ""difficulty"": ""easy"", ""expected_answer"": ""M"", ""expected_phoneme"": ""/m/"", ""id"": ""T1-L013"", ""is_active"": 1, ""points"": 1, ""prompt_text"": ""M"", ""sequence"": 13}",single_letter,1,1,True,,letter_sound,initial,M,M,,,M,,False,0.121,very_easy,"{'word_length': 0.1, 'phoneme_count': 0.125, 'syllables': 0.25, 'blend_or_digraph': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,high,assessment,False,True,3,initial_consonant:M,ok,,
T1-L014,task1_letter_pronunciation.csv,assessment,,letter,,N,N,N|n|en,easy,1.0,True,,N,N,,N,C,letter_sound,initial_consonant,"{""accepted_answers"": ""N|n|en"", ""content_type"": ""letter"", ""difficulty"": ""easy"", ""expected_answer"": ""N"", ""expected_phoneme"": ""/n/"", ""id"": ""T1-L014"", ""is_active"": 1, ""points"": 1, ""prompt_text"": ""N"", ""sequence"": 14}",single_letter,1,1,True,,letter_sound,initial,N,N,,,N,,False,0.121,very_easy,"{'word_length': 0.1, 'phoneme_count': 0.125, 'syllables': 0.25, 'blend_or_digraph': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,high,assessment,False,True,3,initial_consonant:N,ok,,
T1-L015,task1_letter_pronunciation.csv,assessment,,letter,,O,O,O|o|oh,easy,1.0,True,,AA,AA,AA,AA,V,letter_sound,vowel_sound,"{""accepted_answers"": ""O|o|oh"", ""content_type"": ""letter"", ""difficulty"": ""easy"", ""expected_answer"": ""O"", ""expected_phoneme"": ""/o/"", ""id"": ""T1-L015"", ""is_active"": 1, ""points"": 1, ""prompt_text"": ""O"", ""sequence"": 15}",single_letter,1,1,True,,letter_sound,initial,AA,O,,,O,,False,0.121,very_easy,"{'word_length': 0.1, 'phoneme_count': 0.125, 'syllables': 0.25, 'blend_or_digraph': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,high,assessment,False,True,3,vowel_sound:AA,ok,,
T1-L016,task1_letter_pronunciation.csv,assessment,,letter,,P,P,P|p|pee,easy,1.0,True,,P,P,,P,C,letter_sound,initial_consonant,"{""accepted_answers"": ""P|p|pee"", ""content_type"": ""letter"", ""difficulty"": ""easy"", ""expected_answer"": ""P"", ""expected_phoneme"": ""/p/"", ""id"": ""T1-L016"", ""is_active"": 1, ""points"": 1, ""prompt_text"": ""P"", ""sequence"": 16}",single_letter,1,1,True,,letter_sound,initial,P,P,,,P,,False,0.121,very_easy,"{'word_length': 0.1, 'phoneme_count': 0.125, 'syllables': 0.25, 'blend_or_digraph': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,high,assessment,False,True,3,initial_consonant:P,ok,,
T1-L017,task1_letter_pronunciation.csv,assessment,,letter,,Q,Q,Q|q|cue|queue,easy,1.0,True,,K,K,,K,C,letter_sound,initial_consonant,"{""accepted_answers"": ""Q|q|cue|queue"", ""content_type"": ""letter"", ""difficulty"": ""easy"", ""expected_answer"": ""Q"", ""expected_phoneme"": ""/kw/"", ""id"": ""T1-L017"", ""is_active"": 1, ""points"": 1, ""prompt_text"": ""Q"", ""sequence"": 17}",single_letter,1,1,True,,letter_sound,initial,K,Q,,,Q,,False,0.121,very_easy,"{'word_length': 0.1, 'phoneme_count': 0.125, 'syllables': 0.25, 'blend_or_digraph': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,high,assessment,False,True,3,initial_consonant:K,ok,,
T1-L018,task1_letter_pronunciation.csv,assessment,,letter,,R,R,R|r|ar,easy,1.0,True,,R,R,,R,C,letter_sound,initial_consonant,"{""accepted_answers"": ""R|r|ar"", ""content_type"": ""letter"", ""difficulty"": ""easy"", ""expected_answer"": ""R"", ""expected_phoneme"": ""/r/"", ""id"": ""T1-L018"", ""is_active"": 1, ""points"": 1, ""prompt_text"": ""R"", ""sequence"": 18}",single_letter,1,1,True,,letter_sound,initial,R,R,,,R,,False,0.121,very_easy,"{'word_length': 0.1, 'phoneme_count': 0.125, 'syllables': 0.25, 'blend_or_digraph': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,high,assessment,False,True,3,initial_consonant:R,ok,,
T1-L019,task1_letter_pronunciation.csv,assessment,,letter,,S,S,S|s|ess,easy,1.0,True,,S,S,,S,C,letter_sound,initial_consonant,"{""accepted_answers"": ""S|s|ess"", ""content_type"": ""letter"", ""difficulty"": ""easy"", ""expected_answer"": ""S"", ""expected_phoneme"": ""/s/"", ""id"": ""T1-L019"", ""is_active"": 1, ""points"": 1, ""prompt_text"": ""S"", ""sequence"": 19}",single_letter,1,1,True,,letter_sound,initial,S,S,,,S,,False,0.121,very_easy,"{'word_length': 0.1, 'phoneme_count': 0.125, 'syllables': 0.25, 'blend_or_digraph': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,high,assessment,False,True,3,initial_consonant:S,ok,,
T1-L020,task1_letter_pronunciation.csv,assessment,,letter,,T,T,T|t|tee,easy,1.0,True,,T,T,,T,C,letter_sound,initial_consonant,"{""accepted_answers"": ""T|t|tee"", ""content_type"": ""letter"", ""difficulty"": ""easy"", ""expected_answer"": ""T"", ""expected_phoneme"": ""/t/"", ""id"": ""T1-L020"", ""is_active"": 1, ""points"": 1, ""prompt_text"": ""T"", ""sequence"": 20}",single_letter,1,1,True,,letter_sound,initial,T,T,,,T,,False,0.121,very_easy,"{'word_length': 0.1, 'phoneme_count': 0.125, 'syllables': 0.25, 'blend_or_digraph': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,high,assessment,False,True,3,initial_consonant:T,ok,,
T1-L021,task1_letter_pronunciation.csv,assessment,,letter,,U,U,U|u|you,easy,1.0,True,,AH,AH,AH,AH,V,letter_sound,vowel_sound,"{""accepted_answers"": ""U|u|you"", ""content_type"": ""letter"", ""difficulty"": ""easy"", ""expected_answer"": ""U"", ""expected_phoneme"": ""/u/"", ""id"": ""T1-L021"", ""is_active"": 1, ""points"": 1, ""prompt_text"": ""U"", ""sequence"": 21}",single_letter,1,1,True,,letter_sound,initial,AH,U,,,U,,False,0.121,very_easy,"{'word_length': 0.1, 'phoneme_count': 0.125, 'syllables': 0.25, 'blend_or_digraph': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,high,assessment,False,True,3,vowel_sound:AH,ok,,
T1-L022,task1_letter_pronunciation.csv,assessment,,letter,,V,V,V|v|vee,easy,1.0,True,,V,V,,V,C,letter_sound,initial_consonant,"{""accepted_answers"": ""V|v|vee"", ""content_type"": ""letter"", ""difficulty"": ""easy"", ""expected_answer"": ""V"", ""expected_phoneme"": ""/v/"", ""id"": ""T1-L022"", ""is_active"": 1, ""points"": 1, ""prompt_text"": ""V"", ""sequence"": 22}",single_letter,1,1,True,,letter_sound,initial,V,V,,,V,,False,0.121,very_easy,"{'word_length': 0.1, 'phoneme_count': 0.125, 'syllables': 0.25, 'blend_or_digraph': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,high,assessment,False,True,3,initial_consonant:V,ok,,
T1-L023,task1_letter_pronunciation.csv,assessment,,letter,,W,W,W|w|double you,easy,1.0,True,,W,W,,W,C,letter_sound,initial_consonant,"{""accepted_answers"": ""W|w|double you"", ""content_type"": ""letter"", ""difficulty"": ""easy"", ""expected_answer"": ""W"", ""expected_phoneme"": ""/w/"", ""id"": ""T1-L023"", ""is_active"": 1, ""points"": 1, ""prompt_text"": ""W"", ""sequence"": 23}",single_letter,1,1,True,,letter_sound,initial,W,W,,,W,,False,0.121,very_easy,"{'word_length': 0.1, 'phoneme_count': 0.125, 'syllables': 0.25, 'blend_or_digraph': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,high,assessment,False,True,3,initial_consonant:W,ok,,
T1-L024,task1_letter_pronunciation.csv,assessment,,letter,,X,X,X|x|ex,easy,1.0,True,,K S,K,,S,CC,letter_sound,initial_consonant,"{""accepted_answers"": ""X|x|ex"", ""content_type"": ""letter"", ""difficulty"": ""easy"", ""expected_answer"": ""X"", ""expected_phoneme"": ""/ks/"", ""id"": ""T1-L024"", ""is_active"": 1, ""points"": 1, ""prompt_text"": ""X"", ""sequence"": 24}",single_letter,2,1,True,,letter_sound,initial,K S,X,,,X,,False,0.175,very_easy,"{'word_length': 0.1, 'phoneme_count': 0.25, 'syllables': 0.25, 'blend_or_digraph': 0.2, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,high,assessment,False,True,3,initial_consonant:K S,ok,,
T1-L025,task1_letter_pronunciation.csv,assessment,,letter,,Y,Y,Y|y|why,easy,1.0,True,,Y,Y,,Y,C,letter_sound,initial_consonant,"{""accepted_answers"": ""Y|y|why"", ""content_type"": ""letter"", ""difficulty"": ""easy"", ""expected_answer"": ""Y"", ""expected_phoneme"": ""/y/"", ""id"": ""T1-L025"", ""is_active"": 1, ""points"": 1, ""prompt_text"": ""Y"", ""sequence"": 25}",single_letter,1,1,True,,letter_sound,initial,Y,Y,,,Y,,False,0.121,very_easy,"{'word_length': 0.1, 'phoneme_count': 0.125, 'syllables': 0.25, 'blend_or_digraph': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,high,assessment,False,True,3,initial_consonant:Y,ok,,
T1-L026,task1_letter_pronunciation.csv,assessment,,letter,,Z,Z,Z|z|zee|zed,easy,1.0,True,,Z,Z,,Z,C,letter_sound,initial_consonant,"{""accepted_answers"": ""Z|z|zee|zed"", ""content_type"": ""letter"", ""difficulty"": ""easy"", ""expected_answer"": ""Z"", ""expected_phoneme"": ""/z/"", ""id"": ""T1-L026"", ""is_active"": 1, ""points"": 1, ""prompt_text"": ""Z"", ""sequence"": 26}",single_letter,1,1,True,,letter_sound,initial,Z,Z,,,Z,,False,0.121,very_easy,"{'word_length': 0.1, 'phoneme_count': 0.125, 'syllables': 0.25, 'blend_or_digraph': 0.0, 'missing_cmudict': 0.0, 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,high,assessment,False,True,3,initial_consonant:Z,ok,,
